dpto_ccdgo;mpio_ccdgo;mpio_cdpmp;clas_ccdgo;setr_ccdgo;setr_ccnct;secr_ccdgo;secr_ccnct;zu_ccdgo;zu_cdivi;setu_ccdgo;setu_ccnct;secu_ccdgo;secu_ccnct;manz_ccdgo;manz_ccnct;manz_cag;tipo_ctstr;cod_ctstr;manz_nano;manz_nid;manz_nfe;manz_tipo;fuen_actlz;tipo_imgn;ano_fuente;tipo_actlz;ano_actlz;revi_campo;manz_narea;manz_lati;manz_long;shape_Leng;MANZ_VIV;FT_ACT_VIV;Shape_Le_1;Shape_Area;ID_unico;sum_22HOM;sum_23HOM;sum_24HOM;sum_25HOM;sum_22LP;sum_23LP;sum_24LP;sum_25LP;sum_22VI;sum_23VI;sum_24VI;sum_25VI;sum_22DS;sum_23DS;sum_24DS;sum_25DS;sum_22HP;sum_23HP;sum_24HP;sum_25HP;sum_22HR;sum_23HR;sum_24HR;sum_25HR;sum_22HC;sum_23HC;sum_24HC;sum_25HC;sum_22HA;sum_23HA;sum_24HA;sum_25HA;sum_22HM;sum_23HM;sum_24HM;sum_25HM;sum_22SS;sum_23SS;sum_24SS;sum_25SS;sum_22SE;sum_23SE;sum_24SE;sum_25SE;sum_22EX;sum_23EX;sum_24EX;sum_25EX;sum_22TR;sum_23TR;sum_24TR;sum_25TR;geom;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.36640469;13.36650868;13.36656169;13.36664496;13.36674541;13.36680283;13.36690337;13.36690639;13.36696443;13.36706854;13.3671618;13.36726222;13.36733035;13.36741283;13.36741854;13.36750251;13.36752725;13.36766753;13.36775005;13.36784695;13.36801916;13.36808372;13.36811262;13.36813064;13.36814509;13.36817382;13.36820088;13.36825474;13.36825968; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.36836955;13.36848433;13.36861844;13.36862465;13.36867797;13.36886442;13.36894333;13.36915144;13.36918731;13.36927339;13.36934868;13.36939887;13.369449;13.36949191;13.36949188;13.36952695;13.36955167;13.36959545;13.36963733;13.36967921;13.36972002;13.36972299;13.36975726;13.36977339;13.36988103;13.36998272;13.37005448;13.370174;13.37022773; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.37028444;13.37035612;13.37045472;13.37047565;13.37055036;13.3706161;13.3706699;13.37072666;13.37077149;13.37084919;13.37095081;13.37101561;13.37103647;13.37109708;13.37118868;13.37134642;13.37150526;13.37159479;13.37182722;13.37210431;13.37229242;13.37233338;13.37243085;13.37250336;13.37255512;13.37256682;13.37257496;13.37257399; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.37258256;13.37258208;13.37258113;13.3725935;13.3726054;13.37260826;13.37259398;13.37258399;13.37258684;13.37259922;13.37261397;13.37262206;13.37261302;13.37260778;13.37261397;13.37262396;13.37262253;13.37261635;13.37261397;13.37262063;13.37262872;13.37263586;13.3726369;13.37263859;13.37263871;13.37263538;13.37263223;13.37263873; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.37263913;13.37263438;13.37262287;13.37247876;13.37237545;13.37214495;13.37191633;13.37177095;13.37161029;13.37144475;13.37117033;13.37086448;13.37065413;13.37043805;13.37042085;13.37043046;13.37041134;13.37038832;13.37024872;13.37013204;13.36990058;13.36962511;13.36938599;13.36913155;13.3688673;13.36884786;13.36884306;13.36888351; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.3689192;13.36893229;13.36894062;13.36891564;13.36891445;13.3688847;13.36885853;13.36884544;13.36882879;13.36882165;13.36881808;13.36882398;13.36882246;13.36831128;13.36791967;13.36785623;13.36760013;13.36726891;13.36725882;13.367208;13.36720723;13.36720705;13.36720229;13.36718991;13.36717849;13.3671547;13.36713471;13.36710901; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.36708617;13.36707284;13.36707189;13.36706333;13.36704239;13.36703763;13.36703382;13.36704334;13.36705666;13.36708141;13.36710045;13.3671271;13.36714708;13.36716136;13.36717278;13.36716897;13.36716993;13.36717278;13.36717944;13.36718516;13.36703698;13.36675671;13.36670437;13.36663893;13.36656398;13.36650449;13.36640098;13.36602979; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.36589297;13.36590529;13.36591705;13.36591711; 13.3659203694295));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;9;8.80011E+19;11;8.80011E+21;961427;IGAC;8.8001E+12;2023;NA;NA;NA;NA;NA;0;NA;0;NA;2477.856306;12.57461205;-81.70579101;0.001818274;28;RECUENTO 2023;0.001818275;2.03E-07;7068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7059154133656;-81.70596498;-81.70597288;-81.70601324;-81.7060664;-81.70611196;-81.70608062;-81.70605258;-81.70605014;-81.7060256;-81.70599439;-81.70597276;-81.7059361;-81.70592336;-81.70590911;-81.70587227;-81.70578803;-81.70575669;-81.70571142;-81.70568394;-81.70568148;-81.70565243;-81.7056164;-81.70558891;-81.70558369;-81.70554727;-81.70552105; ;
-81.70547753;-81.70548371;-81.70549513;-81.70580351;-81.70582882;-81.70591541;12.57436034;12.5743984;12.57440502;12.57443883;12.57448336;12.57452153;12.57455771;12.57459007;12.57459289;12.57462191;12.57465884;12.57468443;12.57472778;12.57474286;12.57475947;12.57480244;12.57490067;12.57493761;12.57490021;12.57487751;12.57487548;12.57485124; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57482118;12.57479824;12.57479385;12.57476319;12.57474112;12.57470448;12.5746817;12.57466742;12.57431479;12.57429317; 12.5743603375596));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;9;8.80011E+19;18;8.80011E+21;961645;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;38154.07549;12.57629518;-81.70641743;0.011615523;36;FUENTES SECUNDARIAS 2020;0.011615522;3.12E-06;7069;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7067398740459;-81.7068318;-81.7069837;-81.70712878;-81.7072875;-81.70743281;-81.70764618;-81.70772256;-81.70778139;-81.70778773;-81.70797379;-81.70801398;-81.70827022;-81.70811871;-81.70807116;-81.70801412;-81.70786303;-81.70783146;-81.70777623;-81.70769482;-81.70758286;-81.70746952;-81.70745358;-81.7073506;-81.70725944;-81.70725591;-81.7072476; ;
-81.70724327;-81.70719153;-81.70715528;-81.70714831;-81.70710857;-81.7070445;-81.7069764;-81.70681897;-81.70676451;-81.70673188;-81.70669127;-81.70668616;-81.70659008;-81.70654495;-81.70653037;-81.70652006;-81.70649454;-81.70642214;-81.70635823;-81.7062107;-81.70615121;-81.70607507;-81.70590137;-81.70574194;-81.70563889;-81.70554921;-81.70554044; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.7054802;-81.70549067;-81.70561203;-81.70554325;-81.70555223;-81.70555846;-81.70556449;-81.70556652;-81.7055361;-81.7055055;-81.70549817;-81.70554541;-81.70563134;-81.70565963;-81.70578384;-81.70578955;-81.70581343;-81.70584248;-81.70584318;-81.70584981;-81.70585445;-81.70572876;-81.70544201;-81.70525205;-81.70509618;-81.70504513;-81.70501003; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70497621;-81.7049438;-81.70491384;-81.70486436;-81.70486251;-81.70488284;-81.70488345;-81.704912;-81.7049829;-81.70498492;-81.70499746;-81.70506956;-81.70515165;-81.70527015;-81.70541577;-81.70553284;-81.70568489;-81.70586834;-81.70605394;-81.70628308;-81.70644901;-81.70653824;-81.70662767;-81.70665587;-81.70673987;12.57547386;12.57538436; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5752333;12.57508132;12.57493099;12.57504815;12.57530505;12.57545282;12.57556806;12.5755846;12.5754843;12.57549764;12.57591845;12.57599;12.57601245;12.57601767;12.5760315;12.5760503;12.57608319;12.57614298;12.57617187;12.57617465;12.57617505;12.5762101;12.57623774;12.57623881;12.57624133;12.57624623;12.57630479;12.57636222;12.57637306; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57642579;12.57645678;12.57646484;12.57650979;12.57656275;12.57659448;12.57663872;12.57663923;12.5766489;12.57663923;12.57663611;12.5766339;12.57662844;12.5765715;12.5766485;12.5766247;12.57645814;12.57638676;12.57637486;12.57636058;12.57636949;12.57637724;12.57657761;12.57658187;12.57700423;12.5770078;12.5772021;12.57724574;12.57727605; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57730536;12.57731525;12.57737015;12.57741454;12.57742517;12.57746183;12.57747579;12.57748039;12.57749181;12.57749895;12.57756085;12.57758437;12.57758494;12.57759031;12.57759406;12.57765629;12.57780722;12.5779052;12.57796712;12.57797603;12.57796907;12.57793198;12.5777708;12.57757968;12.57726931;12.57725791;12.57710294;12.57708445; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.57694168;12.57675902;12.57675218;12.57673986;12.57662279;12.57650215;12.5763601;12.57618949;12.57608813;12.57601175;12.57593608;12.57586898;12.5757669;12.57568695;12.57563627;12.57558141;12.57554646; 12.5754738610299));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;1;8.80011E+17;2;8.80011E+19;45;8.80011E+21;961602;IGAC;8.8001E+12;2023;NA;NA;NA;NA;NA;0;NA;0;NA;6376.128103;12.58954087;-81.70980371;0.004300078;25;RECUENTO 2022;0.004300078;5.21E-07;8063;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7093829473651;-81.70951715;-81.70970486;-81.70973334;-81.70976741;-81.70977312;-81.70977766;-81.70980504;-81.7098527;-81.70985442;-81.70988961;-81.70989312;-81.70994913;-81.70995394;-81.70995902;-81.70995907;-81.70998348;-81.70998576;-81.70999852;-81.71001378;-81.71001649;-81.7100499;-81.71005476;-81.71006008;-81.71007022;-81.71008244;-81.71009872; ;
-81.7101637;-81.71021683;-81.71025645;-81.71026007;-81.71026327;-81.71026626;-81.71028379;-81.7103078;-81.71034173;-81.71035436;-81.71039609;-81.71043346;-81.71043909;-81.71044428;-81.71044659;-81.71044881;-81.71045104;-81.71045198;-81.71045149;-81.71044967;-81.71044639;-81.71040298;-81.71034378;-81.71027801;-81.71020339;-81.710176;-81.71014628; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71015653;-81.71017688;-81.71018306;-81.71020775;-81.71023827;-81.71026899;-81.71027221;-81.71027377;-81.71027457;-81.71025542;-81.71024911;-81.71024697;-81.7102447;-81.71021945;-81.71019725;-81.71018844;-81.71018099;-81.71017156;-81.71016214;-81.71015613;-81.71014912;-81.71014206;-81.71013392;-81.71012741;-81.71011074;-81.71011046;-81.71000084; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70996624;-81.70985137;-81.70973078;-81.7096924;-81.70963276;-81.70963018;-81.70947598;-81.70945011;-81.70933889;-81.70928321;-81.70912356;-81.70912344;-81.70912295;-81.70899965;-81.70898473;-81.70898148;-81.70897243;-81.70896435;-81.70896393;-81.7089617;-81.70890356;-81.70895115;-81.70901206;-81.7090606;-81.70921765;-81.70933265;-81.70938295; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58956103;12.58956817;12.58954462;12.58951731;12.58948896;12.58948247;12.5894772;12.58944535;12.58939337;12.58939149;12.58934698;12.5893424;12.58926941;12.58926315;12.58925652;12.58925646;12.58922464;12.58922166;12.58920504;12.58918587;12.58918247;12.58914051;12.58913603;12.58913112;12.58912594;12.58911967;12.58910925;12.58906191; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58901915;12.5889939;12.58899242;12.58899339;12.5889973;12.58901764;12.5890455;12.58908087;12.58909295;12.58913284;12.58916855;12.58917412;12.58917891;12.58918179;12.58918588;12.58918997;12.58919447;12.58919788;12.58920243;12.58920638;12.58925007;12.5893116;12.5893768;12.58945078;12.58947793;12.58950856;12.58952356;12.58956312; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58957514;12.58962309;12.58968238;12.58974203;12.58974829;12.58975133;12.58975287;12.58976698;12.58977163;12.58977321;12.58977488;12.58979315;12.58980921;12.58981558;12.58982096;12.58982779;12.58981533;12.58981144;12.58980775;12.58980479;12.58980274;12.58980254;12.58980406;12.58980302;12.58983126;12.58984017;12.58986974;12.58990078;12.58974418; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58975573;12.58974783;12.58978046;12.58978576;12.58980858;12.58979886;12.58976741;12.5897674;12.58976741;12.58977081;12.58975406;12.5897504;12.58973482;12.5897209;12.58971897;12.58970856;12.58967009;12.58953018;12.58954541;12.58955207;12.58954731;12.58954368; 12.5895610349139));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;6;8.80011E+19;47;8.80011E+21;77653;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;1371.735988;12.57783662;-81.70601523;0.001574671;8;VIV_CNPV2018;0.001574669;1.12E-07;8064;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7062785838895;-81.70625734;-81.70621772;-81.70605147;-81.70593813;-81.70572359;-81.70579892;-81.70601594;-81.70610303;-81.70613158;-81.70613213;-81.70613357;-81.70613357;-81.70613952;-81.7061526;-81.70621685;-81.70627115;-81.70627858;12.57802304;12.57810272;12.57808807;12.57799222;12.57793504;12.57777069;12.57773156;12.57761551;12.57767119; ;
12.57769118;12.57769477;12.57777481;12.57780931;12.57785214;12.57790211;12.57798896;12.57801815; 12.5780230433288));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;9;8.80011E+19;33;8.80011E+21;77658;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;1114.884859;12.56398381;-81.7089815;0.001187476;2;VIV_CNPV2018;0.001187475;9.12E-08;8065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7091557813142;-81.70914338;-81.70913295;-81.70902781;-81.70892074;-81.70886649;-81.70884507;-81.70881604;-81.70881604;-81.70882366;-81.70884079;-81.70915578;12.56385483;12.56397841;12.5641292;12.56413019;12.56413019;12.56412591;12.56410307;12.56406875;12.56399451;12.56383271;12.56383609; 12.5638548333339));;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;2;8.80011E+17;9;8.80011E+19;35;8.80011E+21;77657;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;2594.760262;12.56364899;-81.70880072;0.001947755;0;VIV_CNPV2018;0.001947756;2.12E-07;8066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7088512582789;-81.70890265;-81.70895262;-81.70901544;-81.70905399;-81.70909111;-81.70913965;-81.70915895;-81.70916187;-81.70909967;-81.7090083;-81.70894977;-81.70888124;-81.70877845;-81.70862283;-81.70849434;-81.70845294;-81.7084458;-81.7084458;-81.70845151;-81.70845436;-81.70846293;-81.70848434;-81.70849509;-81.70852244;-81.70882128;-81.70885126; ;
12.56348536;12.56350106;12.56350106;12.56350106;12.56351962;12.56353961;12.56355246;12.56366267;12.56382122;12.56381801;12.56379374;12.56379374;12.56380516;12.56380516;12.56379516;12.5637866;12.5637766;12.56375804;12.56372806;12.56367809;12.56363098;12.56356531;12.5635082;12.56348223;12.56348421;12.56347536; 12.5634853576632));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;4;880012004;1;88001200401;1;88001001;1;8.80012E+17;1;8.80012E+19;19;8.80012E+21;961829;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;35738.38145;12.55015535;-81.71573576;0.007385069;44;VIV_CNPV2018;0.007385069;2.92E-06;8989;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7154402968322;-81.71544823;-81.71545425;-81.715456;-81.71545717;-81.71547124;-81.71548616;-81.71550169;-81.71552451;-81.7155399;-81.7155474;-81.71553223;-81.7155323;-81.7155245;-81.7155016;-81.7154865;-81.71547084;-81.7154673;-81.71545597;-81.71544073;-81.71543327;-81.71542558;-81.7154122;-81.71541029;-81.7154101;-81.7154101;-81.71541795; ;
-81.71542529;-81.71544029;-81.71542545;-81.71541798;-81.71539474;-81.71535691;-81.7153034;-81.71528056;-81.71525011;-81.71522223;-81.71521959;-81.71517343;-81.71515504;-81.71515044;-81.71511241;-81.71508935;-81.71504383;-81.71499831;-81.71497543;-81.71495201;-81.71492957;-81.71489884;-81.71487607;-81.71485294;-81.71485225;-81.71483801;-81.71482292; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71480859;-81.71480706;-81.71479181;-81.71478417;-81.7147772;-81.71476769;-81.71476157;-81.71475413;-81.71469312;-81.71468541;-81.71467025;-81.71466997;-81.71464724;-81.71463741;-81.71462456;-81.71459356;-81.7145862;-81.71458235;-81.71456873;-81.7146928;-81.7147691;-81.71484942;-81.71498992;-81.71505715;-81.71514691;-81.71521504;-81.71529801; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71539592;-81.71545988;-81.71551054;-81.71552392;-81.71558409;-81.71561288;-81.7156608;-81.7157114;-81.71573865;-81.71578361;-81.71582871;-81.71588066;-81.71591893;-81.71594142;-81.71602115;-81.7160838;-81.7161858;-81.71624833;-81.71636384;-81.7165297;-81.7165433;-81.7165488;-81.7166769;-81.71670369;-81.71681839;-81.71666511;-81.71663247; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71653862;-81.71635116;-81.71613787;-81.71601286;-81.71587692;-81.71576279;-81.71555471;-81.7154177;-81.71542247;-81.7154403;12.55118025;12.55115871;12.55112371;12.55111351;12.55111125;12.55108396;12.55106793;12.55105526;12.55103234;12.55102757;12.55101391;12.55098376;12.55097137;12.55095236;12.55093811;12.55092711;12.55091724;12.55091408; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55090397;12.55088509;12.55086832;12.55084029;12.550807;12.55080225;12.55077634;12.55076057;12.55073452;12.5506961;12.55063726;12.55062512;12.55062412;12.5506234;12.55062406;12.55062949;12.55063439;12.55063154;12.55062483;12.55062419;12.55062386;12.55062148;12.55062088;12.55061027;12.55060391;12.55059118;12.55056268;12.55054956; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55052293;12.55048615;12.55045175;12.55041271;12.55037031;12.55036728;12.55030523;12.55026268;12.55022934;12.55022578;12.55017535;12.55014845;12.55011139;12.55006771;12.55003957;12.55002392;12.5499157;12.54990119;12.54985527;12.54980796;12.54977118;12.54974303;12.54970623;12.5496403;12.54958073;12.5495635;12.54950241;12.54943146;12.54939189; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.54934227;12.54928627;12.54926581;12.54925623;12.54924228;12.54923609;12.5492248;12.54922307;12.54923334;12.54923605;12.54928248;12.54931572;12.54936089;12.54940068;12.54940453;12.54941361;12.54944409;12.5494812;12.54950637;12.54952231;12.54954577;12.54953878;12.5495288;12.54951773;12.54949028;12.54946387;12.54946245;12.54951901; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5501652;12.55034019;12.55090833;12.55093293;12.55093624;12.55094574;12.55099902;12.55105781;12.55108932;12.55111288;12.55114165;12.55116298;12.55123134;12.55122056; 12.5511802515674));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;18;880012018;1;88001201801;2;88001002;1;8.80012E+17;1;8.80012E+19;70;8.80012E+21;216416;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;4723.911084;12.50623435;-81.72044638;0.002721281;7;FUENTES SECUNDARIAS 2020;0.002721283;3.86E-07;8990;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7204355658487;-81.71997408;-81.71996149;-81.71996106;-81.72018317;-81.72046334;-81.72089912;-81.72097182;-81.7208896;-81.72043557;12.5064346;12.50639622;12.50599987;12.50598617;12.5060101;12.50603387;12.50609011;12.50612094;12.50648034; 12.5064346018754));;;;;;;;;
88;1;88001;1;0;880011000;0;88001100000;0;88001000;3;8.80011E+17;16;8.80011E+19;68;8.80011E+21;77617;IGAC;8.8001E+12;2023;NA;NA;NA;NA;NA;0;NA;0;NA;491.7745264;12.58070162;-81.71160793;0.00093376;6;RECUENTO 2022;0.000933761;4.02E-08;13835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7117096652688;-81.71170303;-81.7117019;-81.71168922;-81.71168876;-81.71168867;-81.71168875;-81.71168963;-81.71168969;-81.71164939;-81.71164907;-81.71164907;-81.71164907;-81.71161271;-81.71158736;-81.71158705;-81.71157859;-81.71157843;-81.71151927;-81.71149042;-81.71148973;-81.71148729;-81.71148671;-81.71148661;-81.71148482;-81.71148325;-81.71148319; ;
-81.7114826;-81.71148251;-81.71148194;-81.71148096;-81.71148102;-81.711543;-81.7115551;-81.71155664;-81.71158027;-81.71158052;-81.71158127;-81.71158145;-81.71158158;-81.71158163;-81.71164264;-81.71167163;-81.71173751;-81.71173772;-81.71178891;-81.71177423;-81.71174629;-81.71170967;12.58077211;12.58076647;12.58076655;12.5807673;12.58076733; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58076733;12.5807678;12.58077282;12.58077314;12.58077276;12.58077276;12.58077643;12.58077675;12.58077703;12.58077723;12.5807772;12.58077658;12.58077657;12.58077627;12.58077613;12.5807697;12.58070516;12.58069932;12.58069839;12.58066015;12.58062671;12.58062628;12.58062165;12.58062094;12.58060775;12.58058512;12.58058512;12.58058534;12.58058539; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
